,Unnamed: 0,ride_id,tourOrigin,tourDestination,lat,lng,accuracy,remDistance,elevation,heading,timeStamp,actual_eta,timeStamp_date
3026,4618,Ride_273,Homburg,Luxembourg Airport,49.322525,7.269125,3,126,230.0,W,2018-01-25T19:41:30.169Z,3.1,2018-01-25 19:41:30.169
3027,4619,Ride_273,Homburg,Luxembourg Airport,49.353211,6.9818169999999995,4,101,313.236206055,W,2018-01-25T20:14:49.369Z,2.54,2018-01-25 20:14:49.369
3028,4620,Ride_273,Homburg,Luxembourg Airport,49.378577,6.695938000000001,4,73,178.14097595200002,W,2018-01-25T20:49:09.769Z,1.97,2018-01-25 20:49:09.769
3029,4621,Ride_273,Homburg,Luxembourg Airport,49.481246,6.4214,1,47,388.32546997099996,WNW,2018-01-25T21:25:52.969Z,1.36,2018-01-25 21:25:52.969
3030,4622,Ride_273,Homburg,Luxembourg Airport,49.528439,6.113844,4,18,277.225128174,WNW,2018-01-25T22:06:40.969Z,0.68,2018-01-25 22:06:40.969
3031,4623,Ride_273,Homburg,Luxembourg Airport,49.623294,6.191664,2,2,353.146606445,NNE,2018-01-25T22:41:21.769Z,0.1,2018-01-25 22:41:21.769
3032,4624,Ride_274,Homburg,Luxembourg Airport,49.319053000000004,7.238411999999999,1,123,262.003143311,WNW,2018-01-25T19:53:30.275Z,2.84,2018-01-25 19:53:30.275
3033,4625,Ride_274,Homburg,Luxembourg Airport,49.34902,6.9278,0,97,256.56149292,W,2018-01-25T20:26:29.075Z,2.29,2018-01-25 20:26:29.075
3034,4626,Ride_274,Homburg,Luxembourg Airport,49.400737,6.659038000000001,3,70,176.743011475,WNW,2018-01-25T21:06:56.675Z,1.62,2018-01-25 21:06:56.675
3035,4627,Ride_274,Homburg,Luxembourg Airport,49.494013,6.404246,2,32,297.828125,WNW,2018-01-25T21:37:53.075Z,1.1,2018-01-25 21:37:53.075
3036,4628,Ride_274,Homburg,Luxembourg Airport,49.564009999999996,6.129230000000001,0,13,293.65713501,WNW,2018-01-25T22:09:50.675Z,0.57,2018-01-25 22:09:50.675
3037,4629,Ride_274,Homburg,Luxembourg Airport,49.636511999999996,6.216074,2,2,387.37765502900004,NE,2018-01-25T22:38:03.875Z,0.1,2018-01-25 22:38:03.875
3038,4637,Ride_276,Homburg,Luxembourg Airport,49.327026000000004,7.325722,5,131,246.065063477,N,2018-01-25T22:00:07.984Z,4.13,2018-01-25 22:00:07.984
3039,4638,Ride_276,Homburg,Luxembourg Airport,49.319577,7.237976,4,123,261.220062256,W,2018-01-25T22:37:31.984Z,3.51,2018-01-25 22:37:31.984
3040,4639,Ride_276,Homburg,Luxembourg Airport,49.311809999999994,7.25547,0,124,236.61407470700001,SE,2018-01-25T23:08:48.784Z,2.99,2018-01-25 23:08:48.784
3041,4640,Ride_276,Homburg,Luxembourg Airport,49.349577000000004,6.9580649999999995,3,99,274.692047119,W,2018-01-25T23:48:15.184Z,2.33,2018-01-25 23:48:15.184
3042,4641,Ride_276,Homburg,Luxembourg Airport,49.387156,6.673641,4,72,180.821411133,WNW,2018-01-26T00:22:35.584Z,1.76,2018-01-26 00:22:35.584
3043,4642,Ride_276,Homburg,Luxembourg Airport,49.488203999999996,6.413657,2,46,343.92224121099997,WNW,2018-01-26T00:57:36.784Z,1.18,2018-01-26 00:57:36.784
3044,4643,Ride_276,Homburg,Luxembourg Airport,49.544466,6.121112,3,16,296.670318604,WNW,2018-01-26T01:25:49.984Z,0.71,2018-01-26 01:25:49.984
3045,4644,Ride_276,Homburg,Luxembourg Airport,49.63909,6.21644,0,0,390.27191162099996,NNE,2018-01-26T02:02:33.184Z,0.1,2018-01-26 02:02:33.184
3046,4656,Ride_278,Homburg,Praha,49.381082,7.433485000000001,5,605,239.43881225599998,N,2018-01-26T00:50:46.279Z,16.24,2018-01-26 00:50:46.279
3047,4657,Ride_278,Homburg,Praha,49.421690000000005,7.60217,0,591,241.748672485,ENE,2018-01-26T01:28:10.279Z,15.62,2018-01-26 01:28:10.279
3048,4658,Ride_278,Homburg,Praha,49.360926,7.384659,1,611,249.29727172900002,WSW,2018-01-26T02:04:33.079Z,15.01,2018-01-26 02:04:33.079
3049,4659,Ride_278,Homburg,Praha,49.446529,7.698196,3,583,258.304077148,ENE,2018-01-26T02:33:06.679Z,14.53,2018-01-26 02:33:06.679
3050,4660,Ride_278,Homburg,Praha,49.516014,8.029017999999999,1,556,311.46765136700003,ENE,2018-01-26T03:09:29.479Z,13.92,2018-01-26 03:09:29.479
3051,4661,Ride_278,Homburg,Praha,49.488192,8.311997999999999,2,527,95.6302261353,E,2018-01-26T03:48:55.879Z,13.26,2018-01-26 03:48:55.879
3052,4662,Ride_278,Homburg,Praha,49.331162,8.505084,4,501,95.2688598633,SE,2018-01-26T04:26:40.279Z,12.63,2018-01-26 04:26:40.279
3053,4663,Ride_278,Homburg,Praha,49.26356,8.80132,0,476,190.955230713,ESE,2018-01-26T04:57:16.279Z,12.12,2018-01-26 04:57:16.279
3054,4664,Ride_278,Homburg,Praha,49.188043,9.150699000000001,3,448,182.268951416,ESE,2018-01-26T05:28:12.679Z,11.6,2018-01-26 05:28:12.679
3055,4665,Ride_278,Homburg,Praha,49.205825,9.481983999999999,2,421,237.387405396,E,2018-01-26T06:03:54.679Z,11.01,2018-01-26 06:03:54.679
3056,4666,Ride_278,Homburg,Praha,49.17693,9.89104,0,390,452.97076416,E,2018-01-26T06:39:57.079Z,10.41,2018-01-26 06:39:57.079
3057,4667,Ride_278,Homburg,Praha,49.216352,10.256416999999999,1,361,482.428741455,E,2018-01-26T07:17:21.079Z,9.79,2018-01-26 07:17:21.079
3058,4668,Ride_278,Homburg,Praha,49.251678000000005,10.643405,1,331,472.37063598599997,E,2018-01-26T07:50:40.279Z,9.23,2018-01-26 07:50:40.279
3059,4669,Ride_278,Homburg,Praha,49.367841,11.123263,1,291,360.20056152300003,ENE,2018-01-26T08:31:28.279Z,8.55,2018-01-26 08:31:28.279
3060,4670,Ride_278,Homburg,Praha,49.412958,11.514946,4,261,575.94921875,E,2018-01-26T09:06:49.879Z,7.96,2018-01-26 09:06:49.879
3061,4671,Ride_278,Homburg,Praha,49.401888,11.823482,1,236,429.93899536099997,E,2018-01-26T09:41:10.279Z,7.39,2018-01-26 09:41:10.279
3062,4672,Ride_278,Homburg,Praha,49.519298,12.164557,2,204,381.88796997099996,ENE,2018-01-26T10:08:22.279Z,6.94,2018-01-26 10:08:22.279
3063,4673,Ride_278,Homburg,Praha,49.633193,12.458092,4,176,509.46307373,ENE,2018-01-26T10:40:19.879Z,6.41,2018-01-26 10:40:19.879
3064,4674,Ride_278,Homburg,Praha,49.73187,12.868269,4,140,514.867858887,ENE,2018-01-26T11:10:15.079Z,5.91,2018-01-26 11:10:15.079
3065,4675,Ride_278,Homburg,Praha,49.70693,13.284670000000002,0,108,327.189849854,E,2018-01-26T11:41:31.879Z,5.39,2018-01-26 11:41:31.879
3066,4676,Ride_278,Homburg,Praha,49.74326,13.54481,0,84,406.340942383,ENE,2018-01-26T12:20:17.479Z,4.74,2018-01-26 12:20:17.479
3067,4677,Ride_278,Homburg,Praha,49.908895,13.978541,3,46,257.500976562,ENE,2018-01-26T12:52:55.879Z,4.2,2018-01-26 12:52:55.879
3068,4682,Ride_278,Homburg,Praha,50.036037,14.273871,5,18,369.80236816400003,N,2018-01-26T15:54:09.079Z,1.18,2018-01-26 15:54:09.079
3069,4683,Ride_278,Homburg,Praha,50.035452,14.384260000000001,2,8,302.671112061,E,2018-01-26T16:31:53.479Z,0.55,2018-01-26 16:31:53.479
3070,4684,Ride_278,Homburg,Praha,50.062979,14.410787,4,4,192.644775391,NNE,2018-01-26T16:59:05.479Z,0.1,2018-01-26 16:59:05.479
3071,4685,Ride_280,Homburg,Praha,49.372846,7.38753,1,608,240.472824097,NE,2018-01-25T19:15:31.517Z,17.85,2018-01-25 19:15:31.517
3072,4686,Ride_280,Homburg,Praha,49.456578,7.757594,1,579,291.78805542,ENE,2018-01-25T19:49:51.917Z,17.28,2018-01-25 19:49:51.917
3073,4687,Ride_280,Homburg,Praha,49.532545,8.096644,3,551,302.497497559,ENE,2018-01-25T20:23:51.917Z,16.71,2018-01-25 20:23:51.917
3074,4688,Ride_280,Homburg,Praha,49.424296999999996,8.336705,4,520,97.6282653809,SE,2018-01-25T21:02:17.117Z,16.07,2018-01-25 21:02:17.117
3075,4689,Ride_280,Homburg,Praha,49.32966,8.56125,0,496,102.69347381600001,ESE,2018-01-25T21:43:05.117Z,15.39,2018-01-25 21:43:05.117
3076,4690,Ride_280,Homburg,Praha,49.245484999999995,8.86663,4,470,175.19961547900002,ESE,2018-01-25T22:11:38.717Z,14.91,2018-01-25 22:11:38.717
3077,4691,Ride_280,Homburg,Praha,49.177620000000005,9.23678,0,441,183.489135742,ESE,2018-01-25T22:39:51.917Z,14.44,2018-01-25 22:39:51.917
3078,4692,Ride_280,Homburg,Praha,49.21559,9.554089999999999,0,415,297.606109619,E,2018-01-25T23:13:11.117Z,13.88,2018-01-25 23:13:11.117
3079,4693,Ride_280,Homburg,Praha,49.177663,9.949598,1,385,442.397857666,E,2018-01-25T23:50:55.517Z,13.25,2018-01-25 23:50:55.517
3080,4704,Ride_280,Homburg,Praha,49.239309999999996,10.334094,5,355,469.23535156199995,N,2018-01-26T06:07:18.317Z,6.99,2018-01-26 06:07:18.317
3081,4705,Ride_280,Homburg,Praha,49.256105,10.493084,4,343,478.88861084,E,2018-01-26T06:35:31.517Z,6.52,2018-01-26 06:35:31.517
3082,4706,Ride_280,Homburg,Praha,49.394608000000005,11.19431,2,285,376.366119385,ENE,2018-01-26T07:34:20.717Z,5.54,2018-01-26 07:34:20.717
3083,4707,Ride_280,Homburg,Praha,49.410181,11.572688000000001,1,256,537.670349121,E,2018-01-26T08:07:39.917Z,4.98,2018-01-26 08:07:39.917
3084,4708,Ride_280,Homburg,Praha,49.399018,11.943899,2,227,398.562774658,E,2018-01-26T08:43:01.517Z,4.39,2018-01-26 08:43:01.517
3085,4709,Ride_280,Homburg,Praha,49.554168,12.19692,3,199,462.33502197300004,NE,2018-01-26T09:21:26.717Z,3.75,2018-01-26 09:21:26.717
3086,4710,Ride_280,Homburg,Praha,49.638027,12.515597999999999,2,171,505.19232177699996,ENE,2018-01-26T09:49:19.517Z,3.29,2018-01-26 09:49:19.517
3087,4711,Ride_280,Homburg,Praha,49.7056,12.95898,0,133,428.227416992,ENE,2018-01-26T10:20:15.917Z,2.77,2018-01-26 10:20:15.917
3088,4712,Ride_280,Homburg,Praha,49.677642,13.330896,2,103,361.994689941,E,2018-01-26T10:47:48.317Z,2.31,2018-01-26 10:47:48.317
3089,4713,Ride_280,Homburg,Praha,49.773202000000005,13.659486,4,75,427.44378662099996,ENE,2018-01-26T11:15:41.117Z,1.85,2018-01-26 11:15:41.117
3090,4714,Ride_280,Homburg,Praha,49.947044,14.037453,4,40,235.646942139,NE,2018-01-26T11:55:27.917Z,1.19,2018-01-26 11:55:27.917
3091,4715,Ride_280,Homburg,Praha,50.019290000000005,14.335529999999999,0,13,367.271240234,ENE,2018-01-26T12:26:03.917Z,0.68,2018-01-26 12:26:03.917
3092,4716,Ride_280,Homburg,Praha,50.074281,14.409396,4,2,194.904998779,NE,2018-01-26T13:01:05.117Z,0.1,2018-01-26 13:01:05.117
3093,4725,Ride_281,Homburg,Praha,49.3805,7.4306600000000005,5,605,236.986434937,N,2018-01-26T00:18:24.624Z,18.0,2018-01-26 00:18:24.624
3094,4726,Ride_281,Homburg,Praha,49.421167,7.598733999999999,3,591,242.914886475,ENE,2018-01-26T00:54:27.024Z,17.4,2018-01-26 00:54:27.024
3095,4727,Ride_281,Homburg,Praha,49.371593,7.3706570000000005,2,609,246.0,WSW,2018-01-26T01:27:25.824Z,16.85,2018-01-26 01:27:25.824
3096,4728,Ride_281,Homburg,Praha,49.456164,7.748778,2,579,243.813095093,ENE,2018-01-26T02:02:27.024Z,16.27,2018-01-26 02:02:27.024
3097,4729,Ride_281,Homburg,Praha,49.531368,8.092686,4,551,295.803741455,ENE,2018-01-26T02:32:01.824Z,15.78,2018-01-26 02:32:01.824
3098,4730,Ride_281,Homburg,Praha,49.431295,8.33226,4,520,96.0767745972,ESE,2018-01-26T03:12:29.424Z,15.11,2018-01-26 03:12:29.424
3099,4731,Ride_281,Homburg,Praha,49.331405,8.559497,3,497,103.340843201,SE,2018-01-26T03:42:45.024Z,14.61,2018-01-26 03:42:45.024
3100,4732,Ride_281,Homburg,Praha,49.247690999999996,8.859542999999999,1,471,169.747024536,ESE,2018-01-26T04:21:10.224Z,13.97,2018-01-26 04:21:10.224
3101,4733,Ride_281,Homburg,Praha,49.18208,9.22472,0,442,164.15335083,ESE,2018-01-26T04:59:15.024Z,13.34,2018-01-26 04:59:15.024
3102,4734,Ride_281,Homburg,Praha,49.212476,9.54224,4,416,264.213226318,E,2018-01-26T05:38:21.024Z,12.69,2018-01-26 05:38:21.024
3103,4735,Ride_281,Homburg,Praha,49.17743,9.942960000000001,0,386,437.32550048800005,E,2018-01-26T06:14:23.424Z,12.09,2018-01-26 06:14:23.424
3104,4736,Ride_281,Homburg,Praha,49.237390000000005,10.32646,0,355,468.65670776400003,ENE,2018-01-26T06:51:06.624Z,11.48,2018-01-26 06:51:06.624
3105,4737,Ride_281,Homburg,Praha,49.293172,10.737896000000001,1,323,451.12713623,ENE,2018-01-26T07:27:49.824Z,10.87,2018-01-26 07:27:49.824
3106,4738,Ride_281,Homburg,Praha,49.39286,11.18533,0,286,363.70941162099996,ENE,2018-01-26T07:56:23.424Z,10.39,2018-01-26 07:56:23.424
3107,4739,Ride_281,Homburg,Praha,49.412748,11.567186999999999,1,257,532.065979004,E,2018-01-26T08:34:07.824Z,9.76,2018-01-26 08:34:07.824
3108,4740,Ride_281,Homburg,Praha,49.398740000000004,11.93292,0,228,421.848236084,E,2018-01-26T09:02:41.424Z,9.28,2018-01-26 09:02:41.424
3109,4748,Ride_281,Homburg,Praha,49.549106,12.194313000000001,5,199,452.934967041,N,2018-01-26T13:27:53.424Z,4.87,2018-01-26 13:27:53.424
3110,4749,Ride_281,Homburg,Praha,49.615889,12.351092999999999,4,184,580.386108398,ENE,2018-01-26T14:06:59.424Z,4.22,2018-01-26 14:06:59.424
3111,4750,Ride_281,Homburg,Praha,49.633333,12.510513000000001,1,172,507.264862061,E,2018-01-26T14:43:22.224Z,3.61,2018-01-26 14:43:22.224
3112,4751,Ride_281,Homburg,Praha,49.707431,12.947258,3,134,438.188873291,ENE,2018-01-26T15:20:25.824Z,2.99,2018-01-26 15:20:25.824
3113,4752,Ride_281,Homburg,Praha,49.677044,13.322931,3,103,346.362335205,E,2018-01-26T15:52:43.824Z,2.45,2018-01-26 15:52:43.824
3114,4753,Ride_281,Homburg,Praha,49.767121,13.648106,1,76,405.281585693,ENE,2018-01-26T16:32:30.624Z,1.79,2018-01-26 16:32:30.624
3115,4754,Ride_281,Homburg,Praha,49.944052,14.032206,1,41,239.01600647,NE,2018-01-26T17:04:28.224Z,1.26,2018-01-26 17:04:28.224
3116,4755,Ride_281,Homburg,Praha,50.02235,14.328998,3,14,364.91140747099996,ENE,2018-01-26T17:41:31.824Z,0.64,2018-01-26 17:41:31.824
3117,4756,Ride_281,Homburg,Praha,50.072334999999995,14.410497,2,3,191.813201904,NE,2018-01-26T18:13:49.824Z,0.1,2018-01-26 18:13:49.824
3118,4764,Ride_282,Homburg,Praha,49.331146000000004,7.33184,5,618,251.761444092,N,2018-01-25T23:50:58.455Z,21.11,2018-01-25 23:50:58.455
3119,4765,Ride_282,Homburg,Praha,49.379109,7.416222,1,605,232.734954834,NE,2018-01-26T00:24:17.655Z,20.55,2018-01-26 00:24:17.655
3120,4766,Ride_282,Homburg,Praha,49.369391,7.370037,4,609,248.17552185099998,WSW,2018-01-26T01:00:20.055Z,19.95,2018-01-26 01:00:20.055
3121,4767,Ride_282,Homburg,Praha,49.453967,7.738395,4,580,252.882339478,ENE,2018-01-26T01:36:22.455Z,19.35,2018-01-26 01:36:22.455
3122,4768,Ride_282,Homburg,Praha,49.52681,8.074843,2,553,284.142364502,ENE,2018-01-26T02:06:17.655Z,18.85,2018-01-26 02:06:17.655
3123,4769,Ride_282,Homburg,Praha,49.45272,8.31755,0,523,95.32007598879999,ESE,2018-01-26T02:38:56.055Z,18.31,2018-01-26 02:38:56.055
3124,4770,Ride_282,Homburg,Praha,49.332854,8.552265,4,497,108.131217957,SE,2018-01-26T03:16:20.055Z,17.69,2018-01-26 03:16:20.055
3125,4771,Ride_282,Homburg,Praha,49.255922,8.837014,2,473,202.98286438,ESE,2018-01-26T03:47:36.855Z,17.17,2018-01-26 03:47:36.855
3126,4772,Ride_282,Homburg,Praha,49.185627000000004,9.203147,2,444,152.931762695,ESE,2018-01-26T04:14:48.855Z,16.72,2018-01-26 04:14:48.855
3127,4773,Ride_282,Homburg,Praha,49.211737,9.518911,2,418,267.596862793,E,2018-01-26T04:42:21.255Z,16.26,2018-01-26 04:42:21.255
3128,4774,Ride_282,Homburg,Praha,49.177264,9.92068,1,388,441.705963135,E,2018-01-26T05:17:02.055Z,15.68,2018-01-26 05:17:02.055
3129,4775,Ride_282,Homburg,Praha,49.23108,10.30835,0,357,458.896789551,ENE,2018-01-26T05:54:26.055Z,15.06,2018-01-26 05:54:26.055
3130,4776,Ride_282,Homburg,Praha,49.27798,10.717867,2,325,394.970458984,E,2018-01-26T06:28:46.455Z,14.49,2018-01-26 06:28:46.455
3131,4777,Ride_282,Homburg,Praha,49.390613,11.163964,3,287,382.34982299800004,ENE,2018-01-26T07:08:12.855Z,13.83,2018-01-26 07:08:12.855
3132,4778,Ride_282,Homburg,Praha,49.412356,11.553758,2,258,544.38873291,E,2018-01-26T07:35:24.855Z,13.38,2018-01-26 07:35:24.855
3133,4779,Ride_282,Homburg,Praha,49.392637,11.886919,1,231,422.857391357,E,2018-01-26T08:06:21.255Z,12.86,2018-01-26 08:06:21.255
3134,4793,Ride_282,Homburg,Praha,49.536196000000004,12.191748,5,201,422.586181641,N,2018-01-26T16:20:02.055Z,4.65,2018-01-26 16:20:02.055
3135,4794,Ride_282,Homburg,Praha,49.611621,12.333033,1,186,553.535522461,NE,2018-01-26T16:51:39.255Z,4.12,2018-01-26 16:51:39.255
3136,4795,Ride_282,Homburg,Praha,49.631743,12.496767,3,173,508.726593018,E,2018-01-26T17:26:20.055Z,3.54,2018-01-26 17:26:20.055
3137,4796,Ride_282,Homburg,Praha,49.718076,12.917952,1,136,490.933868408,ENE,2018-01-26T18:03:44.055Z,2.92,2018-01-26 18:03:44.055
3138,4797,Ride_282,Homburg,Praha,49.679297999999996,13.308193,3,105,338.833251953,E,2018-01-26T18:35:41.655Z,2.39,2018-01-26 18:35:41.655
3139,4798,Ride_282,Homburg,Praha,49.759370000000004,13.63096,0,78,392.866638184,ENE,2018-01-26T19:04:35.655Z,1.91,2018-01-26 19:04:35.655
3140,4799,Ride_282,Homburg,Praha,49.933162,14.018792999999999,1,42,238.92288208,NE,2018-01-26T19:39:36.855Z,1.33,2018-01-26 19:39:36.855
3141,4800,Ride_282,Homburg,Praha,50.024761,14.302406,2,16,340.749023438,ENE,2018-01-26T20:12:35.655Z,0.78,2018-01-26 20:12:35.655
3142,4801,Ride_282,Homburg,Praha,50.059376,14.419513,2,3,193.782623291,ENE,2018-01-26T20:53:23.655Z,0.1,2018-01-26 20:53:23.655
3143,4802,Ride_284,Homburg,Praha,49.375003,7.402683000000001,2,607,236.741256714,WSW,2018-01-25T18:19:26.279Z,20.71,2018-01-25 18:19:26.279
3144,4803,Ride_284,Homburg,Praha,49.4567,7.76203,0,578,285.26199340799997,ENE,2018-01-25T18:59:33.479Z,20.04,2018-01-25 18:59:33.479
3145,4804,Ride_284,Homburg,Praha,49.532255,8.095274,2,551,300.566436768,ENE,2018-01-25T19:33:53.879Z,19.47,2018-01-25 19:33:53.879
3146,4805,Ride_284,Homburg,Praha,49.429939000000005,8.333236999999999,4,520,95.9536819458,ESE,2018-01-25T20:13:20.279Z,18.81,2018-01-25 20:13:20.279
3147,4819,Ride_284,Homburg,Praha,49.331303000000005,8.559707000000001,5,497,103.39904022200001,N,2018-01-26T04:23:57.479Z,10.65,2018-01-26 04:23:57.479
3148,4820,Ride_284,Homburg,Praha,49.28017,8.71321,0,482,149.092941284,ESE,2018-01-26T05:01:01.079Z,10.03,2018-01-26 05:01:01.079
3149,4821,Ride_284,Homburg,Praha,49.247682,8.859541,2,471,169.611251831,ESE,2018-01-26T05:37:03.479Z,9.43,2018-01-26 05:37:03.479
3150,4822,Ride_284,Homburg,Praha,49.182088,9.224714,1,442,164.16558837899998,ESE,2018-01-26T06:12:04.679Z,8.85,2018-01-26 06:12:04.679
3151,4823,Ride_284,Homburg,Praha,49.212422,9.542288000000001,4,416,264.58175659200003,E,2018-01-26T06:50:50.279Z,8.2,2018-01-26 06:50:50.279
3152,4824,Ride_284,Homburg,Praha,49.177415,9.942926,3,386,437.71582031199995,E,2018-01-26T07:21:46.679Z,7.68,2018-01-26 07:21:46.679
3153,4825,Ride_284,Homburg,Praha,49.23752,10.3269,0,355,468.95971679699994,ENE,2018-01-26T07:59:10.679Z,7.06,2018-01-26 07:59:10.679
3154,4826,Ride_284,Homburg,Praha,49.293531,10.738464,1,323,451.246002197,ENE,2018-01-26T08:38:16.679Z,6.41,2018-01-26 08:38:16.679
3155,4827,Ride_284,Homburg,Praha,49.392884,11.185319,4,286,363.74353027300003,ENE,2018-01-26T09:07:31.079Z,5.92,2018-01-26 09:07:31.079
3156,4828,Ride_284,Homburg,Praha,49.412627,11.567397999999999,4,257,531.896789551,E,2018-01-26T09:44:14.279Z,5.31,2018-01-26 09:44:14.279
3157,4829,Ride_284,Homburg,Praha,49.398740999999994,11.932906,1,228,421.876708984,E,2018-01-26T10:23:40.679Z,4.65,2018-01-26 10:23:40.679
3158,4830,Ride_284,Homburg,Praha,49.549136,12.194329,3,199,453.377075195,NE,2018-01-26T10:55:38.279Z,4.12,2018-01-26 10:55:38.279
3159,4831,Ride_284,Homburg,Praha,49.63333,12.5105,0,172,507.26473999,ENE,2018-01-26T11:30:39.479Z,3.54,2018-01-26 11:30:39.479
3160,4832,Ride_284,Homburg,Praha,49.707269000000004,12.947776,3,134,438.0,ENE,2018-01-26T11:58:32.279Z,3.08,2018-01-26 11:58:32.279
3161,4833,Ride_284,Homburg,Praha,49.677052,13.322922,2,103,346.31903076199995,E,2018-01-26T12:30:29.879Z,2.55,2018-01-26 12:30:29.879
3162,4834,Ride_284,Homburg,Praha,49.767808,13.649206,4,76,407.371124268,ENE,2018-01-26T13:11:17.879Z,1.87,2018-01-26 13:11:17.879
3163,4835,Ride_284,Homburg,Praha,49.944192,14.032451000000002,2,41,236.065704346,NE,2018-01-26T13:51:45.479Z,1.2,2018-01-26 13:51:45.479
3164,4836,Ride_284,Homburg,Praha,50.022290000000005,14.329260000000001,0,14,365.47137451199995,ENE,2018-01-26T14:26:05.879Z,0.63,2018-01-26 14:26:05.879
3165,4837,Ride_284,Homburg,Praha,50.072752,14.410292000000002,1,3,192.355194092,NE,2018-01-26T14:57:43.079Z,0.1,2018-01-26 14:57:43.079
3166,4838,Ride_285,Homburg,Praha,49.36985,7.36925,0,609,247.98626709,WSW,2018-01-25T18:24:58.684Z,20.73,2018-01-25 18:24:58.684
3167,4839,Ride_285,Homburg,Praha,49.455490000000005,7.743360000000001,0,580,238.79132080099998,ENE,2018-01-25T18:54:13.084Z,20.24,2018-01-25 18:54:13.084
3168,4840,Ride_285,Homburg,Praha,49.527547,8.082544,2,552,292.573883057,ENE,2018-01-25T19:33:39.484Z,19.58,2018-01-25 19:33:39.484
3169,4841,Ride_285,Homburg,Praha,49.445739,8.321753999999999,1,522,96.2633361816,ESE,2018-01-25T20:02:53.884Z,19.09,2018-01-25 20:02:53.884
3170,4842,Ride_285,Homburg,Praha,49.332743,8.556473,1,497,104.23524475100001,SE,2018-01-25T20:39:57.484Z,18.47,2018-01-25 20:39:57.484
3171,4843,Ride_285,Homburg,Praha,49.253308000000004,8.844497,1,472,193.172317505,ESE,2018-01-25T21:17:01.084Z,17.85,2018-01-25 21:17:01.084
3172,4844,Ride_285,Homburg,Praha,49.184373,9.214081,3,443,152.37261962899998,ESE,2018-01-25T21:49:59.884Z,17.3,2018-01-25 21:49:59.884
3173,4845,Ride_285,Homburg,Praha,49.211164000000004,9.529738,2,417,282.298828125,E,2018-01-25T22:28:45.484Z,16.65,2018-01-25 22:28:45.484
3174,4846,Ride_285,Homburg,Praha,49.177068,9.926822999999999,2,387,437.941070557,E,2018-01-25T22:59:01.084Z,16.15,2018-01-25 22:59:01.084
3175,4861,Ride_285,Homburg,Praha,49.233379,10.315197999999999,5,356,461.13745117199994,N,2018-01-26T07:23:14.284Z,7.75,2018-01-26 07:23:14.284
3176,4862,Ride_285,Homburg,Praha,49.250885,10.47892,4,344,459.131713867,E,2018-01-26T07:56:13.084Z,7.2,2018-01-26 07:56:13.084
3177,4863,Ride_285,Homburg,Praha,49.285044,10.726643,2,324,426.205657959,ENE,2018-01-26T08:29:32.284Z,6.64,2018-01-26 08:29:32.284
3178,4864,Ride_285,Homburg,Praha,49.391339,11.172018,4,287,368.67864990199996,ENE,2018-01-26T09:06:56.284Z,6.02,2018-01-26 09:06:56.284
3179,4865,Ride_285,Homburg,Praha,49.413696,11.560976,4,257,531.2155761719999,E,2018-01-26T09:41:37.084Z,5.44,2018-01-26 09:41:37.084
3180,4866,Ride_285,Homburg,Praha,49.395077,11.908351,2,230,393.011474609,E,2018-01-26T10:20:02.284Z,4.8,2018-01-26 10:20:02.284
3181,4867,Ride_285,Homburg,Praha,49.540679,12.192988,2,200,432.388916016,NE,2018-01-26T10:59:08.284Z,4.15,2018-01-26 10:59:08.284
3182,4868,Ride_285,Homburg,Praha,49.631237,12.502507000000001,2,172,507.486206055,ENE,2018-01-26T11:31:05.884Z,3.62,2018-01-26 11:31:05.884
3183,4869,Ride_285,Homburg,Praha,49.714593,12.927941,1,135,487.97033691400003,ENE,2018-01-26T12:06:27.484Z,3.03,2018-01-26 12:06:27.484
3184,4870,Ride_285,Homburg,Praha,49.677454,13.315525,4,104,318.559814453,E,2018-01-26T12:34:20.284Z,2.57,2018-01-26 12:34:20.284
3185,4871,Ride_285,Homburg,Praha,49.7626,13.640114,1,77,394.96530151400003,ENE,2018-01-26T13:09:41.884Z,1.98,2018-01-26 13:09:41.884
3186,4872,Ride_285,Homburg,Praha,49.937207,14.023079000000001,3,42,238.06942749,NE,2018-01-26T13:49:49.084Z,1.31,2018-01-26 13:49:49.084
3187,4873,Ride_285,Homburg,Praha,50.023528999999996,14.322526000000002,3,14,359.25457763699995,ENE,2018-01-26T14:23:08.284Z,0.75,2018-01-26 14:23:08.284
3188,4874,Ride_285,Homburg,Praha,50.066192,14.410716,4,3,191.969360352,NE,2018-01-26T15:01:53.884Z,0.1,2018-01-26 15:01:53.884
3189,4875,Ride_286,Homburg,Praha,49.375816,7.4059610000000005,1,606,238.957870483,NE,2018-01-25T18:45:28.580Z,18.39,2018-01-25 18:45:28.580
3190,4876,Ride_286,Homburg,Praha,49.46069,7.78105,0,577,308.04058837900004,ENE,2018-01-25T19:16:24.980Z,17.87,2018-01-25 19:16:24.980
3191,4877,Ride_286,Homburg,Praha,49.53817,8.115005,4,549,308.335723877,ENE,2018-01-25T19:47:41.780Z,17.35,2018-01-25 19:47:41.780
3192,4878,Ride_286,Homburg,Praha,49.411852,8.34052,2,518,98.62768554690001,SE,2018-01-25T20:21:41.780Z,16.78,2018-01-25 20:21:41.780
3193,4879,Ride_286,Homburg,Praha,49.320105,8.570065,3,495,104.379608154,ESE,2018-01-25T20:50:56.180Z,16.29,2018-01-25 20:50:56.180
