,ride_id,tourOrigin,tourDestination,lat,lng,accuracy,remDistance,elevation,heading,timeStamp,actual_eta
3730,Ride_172,Berlin,Eindhoven Airport,52.338954,12.790668,4,590,41.2395973206,W,2018-01-25T22:34:04.509Z,18.39
3731,Ride_172,Berlin,Eindhoven Airport,52.264094,12.339173,2,554,51.6731987,WSW,2018-01-25T23:04:40.509Z,17.88
3732,Ride_172,Berlin,Eindhoven Airport,52.219897,11.690111,2,509,44.8654823303,W,2018-01-25T23:31:52.509Z,17.43
3733,Ride_172,Berlin,Eindhoven Airport,52.208233,11.162084,1,471,131.257659912,W,2018-01-26T00:04:10.509Z,16.89
3734,Ride_172,Berlin,Eindhoven Airport,52.312821,10.797861,3,442,87.3722305298,WNW,2018-01-26T00:34:46.509Z,16.38
3735,Ride_172,Berlin,Eindhoven Airport,52.340894,10.221939,4,402,67.0375137329,W,2018-01-26T01:12:30.909Z,15.75
3736,Ride_172,Berlin,Eindhoven Airport,52.430867,9.794701,2,371,56.047290802,WNW,2018-01-26T01:41:45.309Z,15.26
3737,Ride_172,Berlin,Eindhoven Airport,52.430867,9.794701,5,371,56.047290802,N,2018-01-26T02:20:30.909Z,14.61
3738,Ride_172,Berlin,Eindhoven Airport,52.430867,9.794701,5,371,56.047290802,N,2018-01-26T02:50:05.709Z,14.12
3739,Ride_172,Berlin,Eindhoven Airport,52.430867,9.794701,5,371,56.047290802,N,2018-01-26T03:22:23.709Z,13.58
3740,Ride_172,Berlin,Eindhoven Airport,52.430867,9.794701,5,371,56.047290802,N,2018-01-26T03:55:22.509Z,13.03
3741,Ride_172,Berlin,Eindhoven Airport,52.430867,9.794701,5,371,56.047290802,N,2018-01-26T04:33:47.709Z,12.39
3742,Ride_172,Berlin,Eindhoven Airport,52.430867,9.794701,5,371,56.047290802,N,2018-01-26T05:10:10.509Z,11.78
3743,Ride_172,Berlin,Eindhoven Airport,52.430867,9.794701,5,371,56.047290802,N,2018-01-26T05:40:46.509Z,11.27
3744,Ride_172,Berlin,Eindhoven Airport,52.430867,9.794701,5,371,56.047290802,N,2018-01-26T06:17:50.109Z,10.65
3745,Ride_172,Berlin,Eindhoven Airport,52.430867,9.794701,5,371,56.047290802,N,2018-01-26T06:47:04.509Z,10.16
3746,Ride_172,Berlin,Eindhoven Airport,52.430867,9.794701,5,371,56.047290802,N,2018-01-26T07:22:26.109Z,9.57
3747,Ride_172,Berlin,Eindhoven Airport,52.430867,9.794701,5,371,56.047290802,N,2018-01-26T07:52:00.909Z,9.08
3748,Ride_172,Berlin,Eindhoven Airport,52.399836,9.492944,2,349,49.533241272,W,2018-01-26T08:25:20.109Z,8.52
3749,Ride_172,Berlin,Eindhoven Airport,52.323455,9.390217,3,338,136.240966797,SW,2018-01-26T09:03:45.309Z,7.88
3750,Ride_172,Berlin,Eindhoven Airport,52.218315,9.051704,4,310,210.739776611,WSW,2018-01-26T09:37:45.309Z,7.31
3751,Ride_172,Berlin,Eindhoven Airport,52.18819,8.82518,0,292,101.844825745,WSW,2018-01-26T10:15:29.709Z,6.68
3752,Ride_172,Berlin,Eindhoven Airport,52.058456,8.659207,1,272,115.769897461,SW,2018-01-26T10:50:51.309Z,6.09
3753,Ride_172,Berlin,Eindhoven Airport,51.906894,8.505411,1,252,93.2005004883,SSW,2018-01-26T11:27:14.109Z,5.48
3754,Ride_172,Berlin,Eindhoven Airport,51.792552,8.075862,4,219,123.617240906,WSW,2018-01-26T12:00:12.909Z,4.93
3755,Ride_172,Berlin,Eindhoven Airport,51.600964,7.705551,1,183,63.1198196411,SW,2018-01-26T12:32:10.509Z,4.4
3756,Ride_172,Berlin,Eindhoven Airport,51.604036,7.309283,4,154,64.3191986084,W,2018-01-26T13:11:57.309Z,3.74
3757,Ride_172,Berlin,Eindhoven Airport,51.55619,6.98552,0,131,46.1205482483,WSW,2018-01-26T13:50:02.109Z,3.11
3758,Ride_172,Berlin,Eindhoven Airport,51.45166,6.79888,0,109,37.7398796082,SW,2018-01-26T14:26:24.909Z,2.5
3759,Ride_172,Berlin,Eindhoven Airport,51.421054,6.493532,4,85,34.4402770996,W,2018-01-26T14:58:02.109Z,1.97
3760,Ride_172,Berlin,Eindhoven Airport,51.382394,6.029288,2,51,29.3284511566,W,2018-01-26T15:32:02.109Z,1.4
3761,Ride_172,Berlin,Eindhoven Airport,51.422092,5.631569,2,22,23.0618743896,W,2018-01-26T16:10:06.909Z,0.77
3762,Ride_172,Berlin,Eindhoven Airport,51.44041,5.42706,0,4,22.6726303101,W,2018-01-26T16:50:34.509Z,0.1
3763,Ride_173,Berlin,Eindhoven Airport,52.509249,13.372136,2,649,35.0277175903,SW,2018-01-25T20:49:00.135Z,19.8
3764,Ride_173,Berlin,Eindhoven Airport,52.482047,13.251541,2,637,48.5227165222,WSW,2018-01-25T21:20:57.735Z,19.27
3765,Ride_173,Berlin,Eindhoven Airport,52.331242,13.114679,2,616,35.7588272095,SSW,2018-01-25T21:58:01.335Z,18.65
3766,Ride_173,Berlin,Eindhoven Airport,52.33797,12.806815,1,591,41.6933746338,W,2018-01-25T22:36:46.935Z,18.0
3767,Ride_173,Berlin,Eindhoven Airport,52.2717,12.39045,0,558,56.9820556641,WSW,2018-01-25T23:13:50.535Z,17.38
3768,Ride_173,Berlin,Eindhoven Airport,52.224618,11.737625,1,513,64.1484909058,W,2018-01-25T23:46:28.935Z,16.84
3769,Ride_173,Berlin,Eindhoven Airport,52.202628,11.191793,3,473,125.174606323,W,2018-01-26T00:27:16.935Z,16.16
3770,Ride_173,Berlin,Eindhoven Airport,52.30714,10.83882,0,445,103.042617798,WNW,2018-01-26T01:01:16.935Z,15.59
3771,Ride_173,Berlin,Eindhoven Airport,52.337966,10.232007,4,403,65.6249008179,W,2018-01-26T01:30:10.935Z,15.11
3772,Ride_173,Berlin,Eindhoven Airport,52.337966,10.232007,5,403,65.6249008179,N,2018-01-26T02:07:55.335Z,14.48
3773,Ride_173,Berlin,Eindhoven Airport,52.337966,10.232007,5,403,65.6249008179,N,2018-01-26T02:48:02.535Z,13.81
3774,Ride_173,Berlin,Eindhoven Airport,52.337966,10.232007,5,403,65.6249008179,N,2018-01-26T03:28:09.735Z,13.14
3775,Ride_173,Berlin,Eindhoven Airport,52.337966,10.232007,5,403,65.6249008179,N,2018-01-26T04:04:32.535Z,12.53
3776,Ride_173,Berlin,Eindhoven Airport,52.337966,10.232007,5,403,65.6249008179,N,2018-01-26T04:37:31.335Z,11.98
3777,Ride_173,Berlin,Eindhoven Airport,52.337966,10.232007,5,403,65.6249008179,N,2018-01-26T05:10:09.735Z,11.44
3778,Ride_173,Berlin,Eindhoven Airport,52.337966,10.232007,5,403,65.6249008179,N,2018-01-26T05:50:37.335Z,10.77
3779,Ride_173,Berlin,Eindhoven Airport,52.337966,10.232007,5,403,65.6249008179,N,2018-01-26T06:19:31.335Z,10.29
3780,Ride_173,Berlin,Eindhoven Airport,52.337966,10.232007,5,403,65.6249008179,N,2018-01-26T06:57:36.135Z,9.66
3781,Ride_173,Berlin,Eindhoven Airport,52.337966,10.232007,5,403,65.6249008179,N,2018-01-26T07:30:14.535Z,9.12
3782,Ride_173,Berlin,Eindhoven Airport,52.378231,10.035744,4,389,69.0073471069,WNW,2018-01-26T08:01:51.735Z,8.59
3783,Ride_173,Berlin,Eindhoven Airport,52.428379,9.816694,4,372,53.967048645,WNW,2018-01-26T08:30:04.935Z,8.12
3784,Ride_173,Berlin,Eindhoven Airport,52.334275,9.408385,4,340,85.1935501099,WSW,2018-01-26T09:04:04.935Z,7.55
3785,Ride_173,Berlin,Eindhoven Airport,52.221425,9.071707,4,311,184.209899902,WSW,2018-01-26T09:35:01.335Z,7.03
3786,Ride_173,Berlin,Eindhoven Airport,52.198333,8.830386,3,294,81.4457855225,W,2018-01-26T10:05:16.935Z,6.53
3787,Ride_173,Berlin,Eindhoven Airport,52.0665,8.66197,0,273,112.95879364,SW,2018-01-26T10:37:34.935Z,5.99
3788,Ride_173,Berlin,Eindhoven Airport,51.913595,8.514901,4,253,93.6656188965,SSW,2018-01-26T11:05:48.135Z,5.52
3789,Ride_173,Berlin,Eindhoven Airport,51.806582,8.129391,2,223,101.268478394,WSW,2018-01-26T11:36:03.735Z,5.02
3790,Ride_173,Berlin,Eindhoven Airport,51.613781,7.765202,3,187,72.2448043823,SW,2018-01-26T12:14:28.935Z,4.38
3791,Ride_173,Berlin,Eindhoven Airport,51.601836,7.327657,4,155,59.1000480652,W,2018-01-26T12:42:21.735Z,3.92
3792,Ride_173,Berlin,Eindhoven Airport,51.558791,7.007285,2,132,36.6172790527,WSW,2018-01-26T13:22:49.335Z,3.25
3793,Ride_173,Berlin,Eindhoven Airport,51.457089,6.802356,1,109,33.287147522,SW,2018-01-26T13:56:49.335Z,2.68
3794,Ride_173,Berlin,Eindhoven Airport,51.426788,6.514883,1,86,31.4149932861,W,2018-01-26T14:36:15.735Z,2.02
3795,Ride_173,Berlin,Eindhoven Airport,51.393122,6.072142,1,54,28.9769248962,W,2018-01-26T15:16:02.535Z,1.36
3796,Ride_173,Berlin,Eindhoven Airport,51.423483,5.675598,3,25,23.3549900055,W,2018-01-26T15:56:09.735Z,0.69
3797,Ride_173,Berlin,Eindhoven Airport,51.436901,5.426431,2,4,19.9689731598,W,2018-01-26T16:31:51.735Z,0.1
3798,Ride_174,Berlin,Eindhoven Airport,52.508464,13.36959,1,649,35.0744667053,SW,2018-01-25T20:54:01.246Z,17.46
3799,Ride_174,Berlin,Eindhoven Airport,52.316823,13.094633,4,614,40.5041007996,SSW,2018-01-25T22:04:44.446Z,16.28
3800,Ride_174,Berlin,Eindhoven Airport,52.33899,12.79016,0,590,41.9794273376,W,2018-01-25T22:32:37.246Z,15.82
3801,Ride_174,Berlin,Eindhoven Airport,52.263568,12.337605,4,554,51.0,WSW,2018-01-25T23:11:22.846Z,15.17
3802,Ride_174,Berlin,Eindhoven Airport,52.21984,11.68969,0,509,47.5283279419,W,2018-01-25T23:42:39.646Z,14.65
3803,Ride_174,Berlin,Eindhoven Airport,52.208277,11.161681,2,471,130.787582397,W,2018-01-26T00:09:51.646Z,14.2
3804,Ride_174,Berlin,Eindhoven Airport,52.312884,10.797361,3,442,88.0440826416,WNW,2018-01-26T00:40:07.246Z,13.7
3805,Ride_174,Berlin,Eindhoven Airport,52.341136,10.22147,1,402,66.3916015625,W,2018-01-26T01:13:06.046Z,13.15
3806,Ride_174,Berlin,Eindhoven Airport,52.341136,10.22147,5,402,66.3916015625,N,2018-01-26T01:53:54.046Z,12.47
3807,Ride_174,Berlin,Eindhoven Airport,52.341136,10.22147,5,402,66.3916015625,N,2018-01-26T02:28:34.846Z,11.89
3808,Ride_174,Berlin,Eindhoven Airport,52.341136,10.22147,5,402,66.3916015625,N,2018-01-26T03:07:20.446Z,11.24
3809,Ride_174,Berlin,Eindhoven Airport,52.341136,10.22147,5,402,66.3916015625,N,2018-01-26T03:43:43.246Z,10.63
3810,Ride_174,Berlin,Eindhoven Airport,52.341136,10.22147,5,402,66.3916015625,N,2018-01-26T04:11:15.646Z,10.17
3811,Ride_174,Berlin,Eindhoven Airport,52.341136,10.22147,5,402,66.3916015625,N,2018-01-26T04:44:14.446Z,9.62
3812,Ride_174,Berlin,Eindhoven Airport,52.341136,10.22147,5,402,66.3916015625,N,2018-01-26T05:18:14.446Z,9.05
3813,Ride_174,Berlin,Eindhoven Airport,52.384306,10.013699,4,387,60.9537391663,WNW,2018-01-26T05:55:18.046Z,8.43
3814,Ride_174,Berlin,Eindhoven Airport,52.43069,9.79359,0,371,54.9236297607,WNW,2018-01-26T06:23:51.646Z,7.95
3815,Ride_174,Berlin,Eindhoven Airport,52.32335,9.390125,2,338,136.992675781,WSW,2018-01-26T06:53:46.846Z,7.45
3816,Ride_174,Berlin,Eindhoven Airport,52.218309,9.050902,1,310,209.653244019,WSW,2018-01-26T07:25:24.046Z,6.92
3817,Ride_174,Berlin,Eindhoven Airport,52.187605,8.825114,4,292,103.423103333,WSW,2018-01-26T07:57:21.646Z,6.39
3818,Ride_174,Berlin,Eindhoven Airport,52.058157,8.659144,1,272,117.234313965,SW,2018-01-26T08:26:56.446Z,5.9
3819,Ride_174,Berlin,Eindhoven Airport,51.906556,8.504612,2,251,93.179397583,SSW,2018-01-26T08:57:12.046Z,5.4
3820,Ride_174,Berlin,Eindhoven Airport,51.791916,8.074093,1,219,128.315872192,WSW,2018-01-26T09:35:57.646Z,4.75
3821,Ride_174,Berlin,Eindhoven Airport,51.600969,7.705284,1,183,62.5717010498,SW,2018-01-26T10:07:55.246Z,4.22
3822,Ride_174,Berlin,Eindhoven Airport,51.603876,7.307551,4,154,61.729347229,W,2018-01-26T10:43:37.246Z,3.63
3823,Ride_174,Berlin,Eindhoven Airport,51.556092,6.985008,2,131,46.0671691895,WSW,2018-01-26T11:21:01.246Z,3.01
3824,Ride_174,Berlin,Eindhoven Airport,51.45145,6.79883,0,109,38.1041030884,SW,2018-01-26T12:01:28.846Z,2.34
3825,Ride_174,Berlin,Eindhoven Airport,51.420865,6.493164,4,85,34.8398017883,W,2018-01-26T12:28:40.846Z,1.89
3826,Ride_174,Berlin,Eindhoven Airport,51.382255,6.028775,4,51,29.3979282379,W,2018-01-26T12:59:57.646Z,1.37
3827,Ride_174,Berlin,Eindhoven Airport,51.42189,5.62928,0,22,23.0904006958,W,2018-01-26T13:36:40.846Z,0.76
3828,Ride_174,Berlin,Eindhoven Airport,51.440348,5.427043,1,4,22.6497592926,W,2018-01-26T14:16:27.646Z,0.1
3829,Ride_175,Berlin,Eindhoven Airport,52.5147,13.37921,0,647,34.8588943481,ESE,2018-01-25T20:58:26.101Z,25.36
3830,Ride_175,Berlin,Eindhoven Airport,52.471304,13.239188,4,635,56.0072059631,WSW,2018-01-25T21:36:30.901Z,24.73
3831,Ride_175,Berlin,Eindhoven Airport,52.33624,13.1321,0,617,36.0034942627,SSW,2018-01-25T22:13:54.901Z,24.11
3832,Ride_175,Berlin,Eindhoven Airport,52.33677,12.81167,0,591,46.0542488098,W,2018-01-25T22:51:39.301Z,23.48
3833,Ride_175,Berlin,Eindhoven Airport,52.276398,12.424739,2,560,55.6147384644,WSW,2018-01-25T23:26:40.501Z,22.9
3834,Ride_175,Berlin,Eindhoven Airport,52.229152,11.763925,2,514,63.5105323792,W,2018-01-25T23:59:18.901Z,22.36
3835,Ride_175,Berlin,Eindhoven Airport,52.20118,11.2204,0,475,144.042999268,W,2018-01-26T00:38:04.501Z,21.71
3836,Ride_175,Berlin,Eindhoven Airport,52.20118,11.2204,5,475,144.042999268,N,2018-01-26T01:05:36.901Z,21.25
3837,Ride_175,Berlin,Eindhoven Airport,52.20118,11.2204,5,475,144.042999268,N,2018-01-26T01:43:41.701Z,20.62
3838,Ride_175,Berlin,Eindhoven Airport,52.20118,11.2204,5,475,144.042999268,N,2018-01-26T02:11:54.901Z,20.15
3839,Ride_175,Berlin,Eindhoven Airport,52.20118,11.2204,5,475,144.042999268,N,2018-01-26T02:48:38.101Z,19.54
3840,Ride_175,Berlin,Eindhoven Airport,52.20118,11.2204,5,475,144.042999268,N,2018-01-26T03:16:30.901Z,19.08
3841,Ride_175,Berlin,Eindhoven Airport,52.243395,11.008814,3,459,159.948074341,WNW,2018-01-26T03:46:26.101Z,18.58
3842,Ride_175,Berlin,Eindhoven Airport,52.299807,10.862173,4,447,99.0715179443,WNW,2018-01-26T04:18:23.701Z,18.05
3843,Ride_175,Berlin,Eindhoven Airport,52.337373,10.23514,1,403,66.5306777954,W,2018-01-26T04:58:30.901Z,17.38
3844,Ride_175,Berlin,Eindhoven Airport,52.422363,9.83189,2,374,59.7284965515,WNW,2018-01-26T05:32:30.901Z,16.81
3845,Ride_175,Berlin,Eindhoven Airport,52.340392,9.417116,1,341,64.0001449585,WSW,2018-01-26T06:00:23.701Z,16.35
3846,Ride_175,Berlin,Eindhoven Airport,52.22046,9.09212,0,312,152.837203979,WSW,2018-01-26T06:38:08.101Z,15.72
3847,Ride_175,Berlin,Eindhoven Airport,52.20353,8.8352,0,294,73.8871536255,W,2018-01-26T07:10:05.701Z,15.19
3848,Ride_175,Berlin,Eindhoven Airport,52.06945,8.66391,0,274,113.199455261,SW,2018-01-26T07:37:17.701Z,14.74
3849,Ride_175,Berlin,Eindhoven Airport,51.917747,8.519393,2,253,94.5628585815,SSW,2018-01-26T08:12:59.701Z,14.15
3850,Ride_175,Berlin,Eindhoven Airport,51.8113,8.14241,0,224,110.600212097,WSW,2018-01-26T08:53:47.701Z,13.47
3851,Ride_175,Berlin,Eindhoven Airport,51.615307,7.77292,2,188,74.7442016602,SW,2018-01-26T09:33:34.501Z,12.81
3852,Ride_175,Berlin,Eindhoven Airport,51.598879,7.334969,4,156,61.6256484985,W,2018-01-26T10:05:11.701Z,12.28
3853,Ride_175,Berlin,Eindhoven Airport,51.55775,7.030014,4,134,49.9790496826,WSW,2018-01-26T10:33:45.301Z,11.8
3854,Ride_175,Berlin,Eindhoven Airport,51.459185,6.806296,4,110,33.5186233521,SW,2018-01-26T11:09:47.701Z,11.2
3855,Ride_175,Berlin,Eindhoven Airport,51.427369,6.530837,4,87,33.6248283386,W,2018-01-26T11:47:32.101Z,10.57
3856,Ride_175,Berlin,Eindhoven Airport,51.394551,6.082445,2,55,27.3434581757,W,2018-01-26T12:17:06.901Z,10.08
3857,Ride_175,Berlin,Eindhoven Airport,51.422739,5.693376,1,26,26.0353088379,W,2018-01-26T12:54:30.901Z,9.46
3858,Ride_175,Berlin,Eindhoven Airport,51.422739,5.693376,5,26,26.0353088379,N,2018-01-26T13:22:44.101Z,8.99
3859,Ride_175,Berlin,Eindhoven Airport,51.422739,5.693376,5,26,26.0353088379,N,2018-01-26T14:00:08.101Z,8.37
3860,Ride_175,Berlin,Eindhoven Airport,51.422739,5.693376,5,26,26.0353088379,N,2018-01-26T14:39:14.101Z,7.72
3861,Ride_175,Berlin,Eindhoven Airport,51.422739,5.693376,5,26,26.0353088379,N,2018-01-26T15:18:20.101Z,7.07
3862,Ride_175,Berlin,Eindhoven Airport,51.422739,5.693376,5,26,26.0353088379,N,2018-01-26T15:54:02.101Z,6.48
3863,Ride_175,Berlin,Eindhoven Airport,51.422739,5.693376,5,26,26.0353088379,N,2018-01-26T16:34:09.301Z,5.81
3864,Ride_175,Berlin,Eindhoven Airport,51.422739,5.693376,5,26,26.0353088379,N,2018-01-26T17:04:04.501Z,5.31
3865,Ride_175,Berlin,Eindhoven Airport,51.422739,5.693376,5,26,26.0353088379,N,2018-01-26T17:32:58.501Z,4.83
3866,Ride_175,Berlin,Eindhoven Airport,51.422739,5.693376,5,26,26.0353088379,N,2018-01-26T18:12:04.501Z,4.18
3867,Ride_175,Berlin,Eindhoven Airport,51.422739,5.693376,5,26,26.0353088379,N,2018-01-26T18:39:36.901Z,3.72
3868,Ride_175,Berlin,Eindhoven Airport,51.422739,5.693376,5,26,26.0353088379,N,2018-01-26T19:10:53.701Z,3.2
3869,Ride_175,Berlin,Eindhoven Airport,51.422739,5.693376,5,26,26.0353088379,N,2018-01-26T19:45:14.101Z,2.63
3870,Ride_175,Berlin,Eindhoven Airport,51.422739,5.693376,5,26,26.0353088379,N,2018-01-26T20:13:47.701Z,2.15
3871,Ride_175,Berlin,Eindhoven Airport,51.422739,5.693376,5,26,26.0353088379,N,2018-01-26T20:43:22.501Z,1.66
3872,Ride_175,Berlin,Eindhoven Airport,51.422739,5.693376,5,26,26.0353088379,N,2018-01-26T21:10:34.501Z,1.21
3873,Ride_175,Berlin,Eindhoven Airport,51.405348,5.498165,1,12,20.184211731,W,2018-01-26T21:45:35.701Z,0.63
3874,Ride_175,Berlin,Eindhoven Airport,51.421901,5.428999,4,6,18.7522792816,WNW,2018-01-26T22:17:12.901Z,0.1
3875,Ride_177,Luxembourg Airport,Homburg,49.596204,6.21323,3,114,323.86227417,S,2018-01-25T18:13:53.374Z,11.85
3876,Ride_177,Luxembourg Airport,Homburg,49.513595,6.29326,4,100,217.33215332,SSE,2018-01-25T18:46:52.174Z,11.3
3877,Ride_177,Luxembourg Airport,Homburg,49.513595,6.29326,5,100,217.33215332,N,2018-01-25T19:23:14.974Z,10.69
3878,Ride_177,Luxembourg Airport,Homburg,49.513595,6.29326,5,100,217.33215332,N,2018-01-25T20:03:01.774Z,10.03
3879,Ride_177,Luxembourg Airport,Homburg,49.513595,6.29326,5,100,217.33215332,N,2018-01-25T20:39:04.174Z,9.43
3880,Ride_177,Luxembourg Airport,Homburg,49.513595,6.29326,5,100,217.33215332,N,2018-01-25T21:17:49.774Z,8.78
3881,Ride_177,Luxembourg Airport,Homburg,49.513595,6.29326,5,100,217.33215332,N,2018-01-25T21:56:55.774Z,8.13
3882,Ride_177,Luxembourg Airport,Homburg,49.513595,6.29326,5,100,217.33215332,N,2018-01-25T22:30:35.374Z,7.57
3883,Ride_177,Luxembourg Airport,Homburg,49.513595,6.29326,5,100,217.33215332,N,2018-01-25T23:02:53.374Z,7.03
3884,Ride_177,Luxembourg Airport,Homburg,49.513595,6.29326,5,100,217.33215332,N,2018-01-25T23:32:48.574Z,6.53
3885,Ride_177,Luxembourg Airport,Homburg,49.513595,6.29326,5,100,217.33215332,N,2018-01-26T00:02:23.374Z,6.04
3886,Ride_177,Luxembourg Airport,Homburg,49.513595,6.29326,5,100,217.33215332,N,2018-01-26T00:36:43.774Z,5.47
3887,Ride_177,Luxembourg Airport,Homburg,49.513595,6.29326,5,100,217.33215332,N,2018-01-26T01:11:04.174Z,4.9
3888,Ride_177,Luxembourg Airport,Homburg,49.513595,6.29326,5,100,217.33215332,N,2018-01-26T01:47:06.574Z,4.3
3889,Ride_177,Luxembourg Airport,Homburg,49.513595,6.29326,5,100,217.33215332,N,2018-01-26T02:25:11.374Z,3.67
3890,Ride_177,Luxembourg Airport,Homburg,49.513595,6.29326,5,100,217.33215332,N,2018-01-26T03:03:36.574Z,3.03
3891,Ride_177,Luxembourg Airport,Homburg,49.478534,6.426669,4,87,406.996582031,ESE,2018-01-26T03:40:40.174Z,2.41
3892,Ride_177,Luxembourg Airport,Homburg,49.45478,6.57098,0,75,224.365447998,ESE,2018-01-26T04:11:16.174Z,1.9
3893,Ride_177,Luxembourg Airport,Homburg,49.343826,6.76998,4,51,213.651428223,SE,2018-01-26T04:43:34.174Z,1.36
3894,Ride_177,Luxembourg Airport,Homburg,49.31505,7.08747,0,23,261.675720215,E,2018-01-26T05:22:40.174Z,0.71
3895,Ride_177,Luxembourg Airport,Homburg,49.341312,7.302053,1,4,264.012298584,E,2018-01-26T05:59:23.374Z,0.1
3896,Ride_179,Luxembourg Airport,Homburg,49.58271,6.30068,0,107,288.190338135,ESE,2018-01-25T18:29:32.063Z,2.78
3897,Ride_179,Luxembourg Airport,Homburg,49.48604,6.375535,4,91,159.577545166,SSE,2018-01-25T19:00:28.463Z,2.26
3898,Ride_179,Luxembourg Airport,Homburg,49.435855,6.625973,4,69,173.376998901,ESE,2018-01-25T19:28:41.663Z,1.79
3899,Ride_179,Luxembourg Airport,Homburg,49.31955,6.86646,0,43,276.89654541,SE,2018-01-25T19:58:57.263Z,1.29
3900,Ride_179,Luxembourg Airport,Homburg,49.329114,7.197188,1,15,267.609344482,E,2018-01-25T20:34:18.863Z,0.7
3901,Ride_179,Luxembourg Airport,Homburg,49.32662,7.33824,0,0,241.835220337,E,2018-01-25T21:10:21.263Z,0.1
3902,Ride_180,Luxembourg Airport,Homburg,49.58295,6.30034,0,107,289.618774414,ESE,2018-01-25T18:28:27.731Z,3.07
3903,Ride_180,Luxembourg Airport,Homburg,49.486023,6.375475,3,91,159.479492188,SSE,2018-01-25T19:06:32.531Z,2.44
3904,Ride_180,Luxembourg Airport,Homburg,49.435998,6.625916,2,69,173.535644531,ESE,2018-01-25T19:42:14.531Z,1.85
3905,Ride_180,Luxembourg Airport,Homburg,49.319397,6.865631,2,43,276.763885498,SE,2018-01-25T20:13:51.731Z,1.32
3906,Ride_180,Luxembourg Airport,Homburg,49.329187,7.196739,2,15,272.49407959,E,2018-01-25T20:49:33.731Z,0.73
3907,Ride_180,Luxembourg Airport,Homburg,49.328451,7.330675,4,1,250.983627319,E,2018-01-25T21:27:18.131Z,0.1
3908,Ride_182,Luxembourg Airport,Homburg,49.626713,6.200213,5,132,366.575469971,N,2018-01-25T18:21:37.412Z,9.18
3909,Ride_182,Luxembourg Airport,Homburg,49.626713,6.200213,5,132,366.575469971,N,2018-01-25T18:50:11.012Z,8.7
3910,Ride_182,Luxembourg Airport,Homburg,49.626713,6.200213,5,132,366.575469971,N,2018-01-25T19:29:17.012Z,8.05
3911,Ride_182,Luxembourg Airport,Homburg,49.626713,6.200213,5,132,366.575469971,N,2018-01-25T20:05:39.812Z,7.44
3912,Ride_182,Luxembourg Airport,Homburg,49.626713,6.200213,5,132,366.575469971,N,2018-01-25T20:37:37.412Z,6.91
3913,Ride_182,Luxembourg Airport,Homburg,49.626713,6.200213,5,132,366.575469971,N,2018-01-25T21:06:11.012Z,6.43
3914,Ride_182,Luxembourg Airport,Homburg,49.626713,6.200213,5,132,366.575469971,N,2018-01-25T21:37:07.412Z,5.91
3915,Ride_182,Luxembourg Airport,Homburg,49.626713,6.200213,5,132,366.575469971,N,2018-01-25T22:05:00.212Z,5.45
3916,Ride_182,Luxembourg Airport,Homburg,49.626713,6.200213,5,132,366.575469971,N,2018-01-25T22:39:20.612Z,4.88
3917,Ride_182,Luxembourg Airport,Homburg,49.626713,6.200213,5,132,366.575469971,N,2018-01-25T23:07:13.412Z,4.42
3918,Ride_182,Luxembourg Airport,Homburg,49.626713,6.200213,5,132,366.575469971,N,2018-01-25T23:35:47.012Z,3.94
3919,Ride_182,Luxembourg Airport,Homburg,49.589143,6.21677,3,114,319.350921631,SSE,2018-01-26T00:13:31.412Z,3.31
3920,Ride_182,Luxembourg Airport,Homburg,49.587198,6.221796,1,113,323.389892578,ESE,2018-01-26T00:41:24.212Z,2.85
3921,Ride_182,Luxembourg Airport,Homburg,49.493404,6.322468,2,96,248.516677856,SE,2018-01-26T01:11:19.412Z,2.35
3922,Ride_182,Luxembourg Airport,Homburg,49.459794,6.60061,1,73,172.506652832,E,2018-01-26T01:40:13.412Z,1.87
3923,Ride_182,Luxembourg Airport,Homburg,49.336296,6.804004,4,48,233.997970581,SE,2018-01-26T02:19:39.812Z,1.21
3924,Ride_182,Luxembourg Airport,Homburg,49.320954,7.144467,2,19,307.550201416,E,2018-01-26T02:56:23.012Z,0.6
3925,Ride_182,Luxembourg Airport,Homburg,49.335603,7.311494,3,3,261.987884521,E,2018-01-26T03:26:18.212Z,0.1
3926,Ride_184,Luxembourg Airport,Homburg,49.665725,6.370267,3,131,307.059143066,ENE,2018-01-25T18:40:41.978Z,2.97
3927,Ride_184,Luxembourg Airport,Homburg,49.794659,6.651086,1,105,243.179977417,NE,2018-01-25T19:15:43.178Z,2.39
3928,Ride_184,Luxembourg Airport,Homburg,49.736067,6.887517,4,82,520.468566895,ESE,2018-01-25T19:46:59.978Z,1.87
3929,Ride_184,Luxembourg Airport,Homburg,49.491159,6.987226,1,50,332.947265625,SSE,2018-01-25T20:21:40.778Z,1.29
3930,Ride_184,Luxembourg Airport,Homburg,49.32205,7.07803,0,24,332.519226074,SSE,2018-01-25T20:53:17.978Z,0.76
3931,Ride_184,Luxembourg Airport,Homburg,49.340679,7.300869,1,4,266.055877686,E,2018-01-25T21:33:04.778Z,0.1
3932,Ride_186,Luxembourg Airport,Homburg,49.596231,6.213254,1,114,323.809661865,SSE,2018-01-25T18:34:48.896Z,9.94
3933,Ride_186,Luxembourg Airport,Homburg,49.513593,6.293329,2,100,217.384735107,SSE,2018-01-25T19:10:51.296Z,9.34
